id,timestamp_,description,area,latitude,longitude,district,freeway,direction,postmile_state,postmile_abs,duration
18499080,2019-01-23 16:42:00,1183-Trfc Collision-Unkn Inj,Redwood City FSP,37.555999,-122.285779,4,92,E,R12.774,13.5,9.0
18499081,2019-01-23 16:40:00,1182-Trfc Collision-No Inj,Redwood City FSP,37.491524,-122.219604,4,101,S,5.776,408.0,68.0
18499083,2019-01-23 16:38:00,1182-Trfc Collision-No Inj,Redwood City,37.491524,-122.219604,4,101,S,5.776,408.0,72.0
18499095,2019-01-23 16:47:00,1182-Trfc Collision-No Inj,Santa Rosa,38.384867,-122.716094,4,101,N,17.147,485.1,37.0
18499105,2019-01-23 16:53:00,20002-Hit and Run No Injuries,Oakland FSP,37.841363,-122.29704199999999,4,80,E,4.09,9.4,13.0
18499106,2019-01-23 16:52:00,1179-Trfc Collision-1141 Enrt,San Francisco FSP,37.743949,-122.405578,4,101,N,2.606,430.9,14.0
18499108,2019-01-23 16:50:00,20002-Hit and Run No Injuries,Oakland,37.841363,-122.29704199999999,4,80,E,4.09,9.4,24.0
18499109,2019-01-23 16:49:00,1125-Traffic Hazard,Santa Rosa,38.426913,-122.715135,4,101,S,19.651,487.4,5.0
18499132,2019-01-23 17:02:00,1125-Traffic Hazard,Dublin,37.547214000000004,-121.919707,4,680,N,R6.936,16.94,111.0
18499133,2019-01-23 17:01:00,1125-Traffic Hazard,Dublin FSP,37.547214000000004,-121.919707,4,680,N,R6.936,16.94,19.0
18499148,2019-01-23 17:09:00,1183-Trfc Collision-Unkn Inj,San Francisco FSP,37.604779,-122.384004,4,101,S,18.176,420.4,31.0
18499149,2019-01-23 17:07:00,1183-Trfc Collision-Unkn Inj,San Francisco,37.604779,-122.384004,4,101,S,18.176,420.4,12.0
18499160,2019-01-23 17:12:00,1125-Traffic Hazard,San Jose FSP,37.390456,-121.86955900000001,4,680,S,M4.383,4.371,21.0
18499161,2019-01-23 17:10:00,1125-Traffic Hazard,San Jose,37.390456,-121.86955900000001,4,680,S,M4.383,4.371,4.0
18499172,2019-01-23 17:17:00,1125-Traffic Hazard,Marin,37.934317,-122.43386699999999,4,580,E,0.237,71.7,25.0
18499173,2019-01-23 17:16:00,1182-Trfc Collision-No Inj,Redwood City,37.467575,-122.152845,4,101,N,1.713,403.9,62.0
18499185,2019-01-23 17:21:00,1125-Traffic Hazard,San Jose,37.352139,-121.83806100000001,4,680,S,M1.18,1.171,4.0
18499186,2019-01-23 17:20:00,1179-Trfc Collision-1141 Enrt,San Francisco,37.76181,-122.405846,4,101,N,3.906,432.2,9.0
18499196,2019-01-23 17:24:00,1179-Trfc Collision-1141 Enrt,San Francisco FSP,37.76181,-122.405846,4,101,N,3.906,432.2,5.0
18499216,2019-01-23 17:38:00,1183-Trfc Collision-Unkn Inj,San Jose,37.420186,-121.914484,4,880,N,8,8.0,173.0
18499217,2019-01-23 17:37:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.447877000000005,-121.92153,4,880,N,10,10.0,23.0
18499218,2019-01-23 17:36:00,1183-Trfc Collision-Unkn Inj,San Jose,37.447877000000005,-121.92153,4,880,N,10,10.0,37.0
18499219,2019-01-23 17:32:00,1125-Traffic Hazard,Contra Costa,38.003464,-121.83548400000001,4,4,W,26.088,25.717,15.0
18499228,2019-01-23 17:42:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.229188,-121.9735,4,17,S,7.247,19.8,27.0
18499229,2019-01-23 17:40:00,1183-Trfc Collision-Unkn Inj,San Jose,37.229188,-121.9735,4,17,S,7.247,19.8,149.0
18499230,2019-01-23 17:39:00,1125-Traffic Hazard,San Jose,37.332012,-122.017372,4,280,S,8.618,10.0,0.0
18499254,2019-01-23 17:52:00,1183-Trfc Collision-Unkn Inj,Oakland FSP,37.959771999999994,-122.33064499999999,4,80,W,4.554,17.9,1.0
18499255,2019-01-23 17:51:00,1125-Traffic Hazard,Oakland FSP,37.970799,-122.32033799999999,4,80,W,5.554,18.9,18.0
18499256,2019-01-23 17:50:00,1125-Traffic Hazard,Oakland,37.970799,-122.32033799999999,4,80,W,5.554,18.9,48.0
18499267,2019-01-23 17:57:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.410721,-121.992174,4,237,W,M4.943,5.0,19.0
18499268,2019-01-23 17:56:00,WW-Wrong Way Driver,San Jose,37.355962,-121.86829099999999,4,101,S,R36.33,386.0,53.0
18499269,2019-01-23 17:55:00,1179-Trfc Collision-1141 Enrt,Redwood City,37.509953,-122.25146299999999,4,101,N,8.013,410.2,57.0
18499270,2019-01-23 17:53:00,1183-Trfc Collision-Unkn Inj,Solano,38.260645000000004,-122.060625,4,80,W,18.104,45.6,121.0
18499280,2019-01-23 18:02:00,1182-Trfc Collision-No Inj,Redwood City FSP,37.559267,-122.280445,4,92,W,R13.074,13.8,27.0
18499281,2019-01-23 18:01:00,1182-Trfc Collision-No Inj,Redwood City,37.559267,-122.280445,4,92,W,R13.074,13.8,54.0
18499282,2019-01-23 17:59:00,1182-Trfc Collision-No Inj,GGFSP,38.543915000000005,-122.80604299999999,4,101,N,29.854,497.8,3.0
18499283,2019-01-23 17:58:00,1182-Trfc Collision-No Inj,Santa Rosa,38.543915000000005,-122.80604299999999,4,101,N,29.854,497.8,17.0
18499297,2019-01-23 18:09:00,1125-Traffic Hazard,San Jose FSP,37.317268,-121.939301,4,280,S,L5.4,5.4,30.0
18499298,2019-01-23 18:08:00,1125-Traffic Hazard,San Jose,37.317268,-121.939301,4,280,S,L5.4,5.4,30.0
18499313,2019-01-23 18:10:00,1182-Trfc Collision-No Inj,Contra Costa FSP,37.855088,-122.0296,4,680,S,R10.615,42.011,14.0
18499314,2019-01-23 18:07:00,1182-Trfc Collision-No Inj,Contra Costa,37.855088,-122.0296,4,680,S,R10.615,42.011,4.0
18499325,2019-01-23 18:14:00,1183-Trfc Collision-Unkn Inj,Dublin FSP,37.710881,-121.719082,4,580,E,R9.245,25.4,41.0
18499326,2019-01-23 18:12:00,1179-Trfc Collision-1141 Enrt,Dublin,37.700103999999996,-121.77881200000002,4,580,E,12.716,28.9,84.0
18499335,2019-01-23 18:19:00,1125-Traffic Hazard,San Francisco,37.740299,-122.407848,4,101,N,2.306,430.6,10.0
18499346,2019-01-23 18:28:00,1125-Traffic Hazard,San Francisco FSP,37.740299,-122.407848,4,101,N,2.306,430.6,-8.0
18499347,2019-01-23 18:26:00,1183-Trfc Collision-Unkn Inj,Redwood City FSP,37.42237,-122.226329,4,280,S,R2.093,24.1,17.0
18499348,2019-01-23 18:25:00,1183-Trfc Collision-Unkn Inj,Redwood City,37.467684999999996,-122.292001,4,280,S,6.554,29.1,87.0
18499349,2019-01-23 18:24:00,1125-Traffic Hazard,Solano,38.299834999999995,-122.03406100000001,4,80,W,21.204,48.7,
18499358,2019-01-23 18:30:00,1182-Trfc Collision-No Inj,Redwood City,37.500144,-122.31925,4,280,N,9.654,32.2,62.0
18499359,2019-01-23 18:29:00,1182-Trfc Collision-No Inj,Redwood City,37.472148,-122.295947,4,280,S,6.954,29.5,2.0
18499368,2019-01-23 18:38:00,1182-Trfc Collision-No Inj,San Jose FSP,37.402215999999996,-122.030832,4,237,W,2.743,2.8,35.0
18499369,2019-01-23 18:37:00,1182-Trfc Collision-No Inj,San Jose,37.402215999999996,-122.030832,4,237,W,2.743,2.8,252.0
18499370,2019-01-23 18:36:00,1182-Trfc Collision-No Inj,San Francisco,37.700407,-122.47127900000001,4,280,N,R26.86,49.4,0.0
18499371,2019-01-23 18:33:00,1125-Traffic Hazard,San Jose,37.380549,-121.95845700000001,4,101,N,41.663,391.3,14.0
18499388,2019-01-23 18:41:00,20002-Hit and Run No Injuries,Oakland,37.845310999999995,-122.22731100000001,4,13,N,R9.362,5.1,6.0
18499397,2019-01-23 18:52:00,20002-Hit and Run No Injuries,Hayward FSP,37.65166,-122.09866399999999,4,880,S,17.273,27.5,7.0
18499398,2019-01-23 18:50:00,1125-Traffic Hazard,Redwood City,37.547589,-122.290617,4,101,N,11.413,413.6,8.0
18499399,2019-01-23 18:48:00,20002-Hit and Run No Injuries,Hayward,37.65166,-122.09866399999999,4,880,S,17.273,27.5,55.0
18499400,2019-01-23 18:43:00,1179-Trfc Collision-1141 Enrt,Hayward,37.504673,-121.96428200000001,4,880,S,4.473,14.7,32.0
18499409,2019-01-23 18:55:00,CZP-Assist with Construction,Solano,38.418702,-121.89433400000001,4,80,W,32.82,60.3,25.0
18499413,2019-01-23 18:59:00,1183-Trfc Collision-Unkn Inj,Castro Valley,37.689969,-122.09645800000001,4,580,E,R30.634,46.7,12.0
18499414,2019-01-23 18:57:00,1183-Trfc Collision-Unkn Inj,San Jose,37.395493,-121.90762099999999,4,880,S,6.3,6.3,84.0
18499420,2019-01-23 19:06:00,1183-Trfc Collision-Unkn Inj,Solano,38.088324,-122.10994,4,680,S,R3.038,61.138999999999996,91.0
18499422,2019-01-23 19:01:00,1182-Trfc Collision-No Inj,San Jose,37.341018,-121.90029399999999,4,87,S,6.431,6.443,15.0
18499427,2019-01-23 19:12:00,1125-Traffic Hazard,Redwood City,37.541628,-122.285081,4,101,N,10.913,413.1,18.0
18499428,2019-01-23 19:11:00,CZP-Assist with Construction,Hayward,37.708549,-122.16366200000002,4,880,N,22.673,32.9,0.0
18499445,2019-01-23 19:20:00,1125-Traffic Hazard,San Francisco,37.808318,-122.367026,4,80,W,7.64,4.1,19.0
18499446,2019-01-23 19:19:00,CZP-Assist with Construction,Contra Costa,37.876406,-122.046355,4,680,N,R12.346,43.721000000000004,552.0
18499455,2019-01-23 19:26:00,1166-Defective Traffic Signals,Oakland,37.821923999999996,-122.259336,4,580,E,44.515,60.6,3.0
18499456,2019-01-23 19:25:00,1182-Trfc Collision-No Inj,Hayward,37.689197,-122.13564199999999,4,880,N,20.573,30.8,23.0
18499457,2019-01-23 19:24:00,1125-Traffic Hazard,Oakland,37.789339,-122.254281,4,880,N,30.273,40.5,23.0
18499472,2019-01-23 19:35:00,1125-Traffic Hazard,Dublin,37.699601,-121.929534,4,580,W,R21.268,37.3,34.0
18499473,2019-01-23 19:34:00,CZP-Assist with Construction,San Jose,37.419004,-121.961129,4,237,E,6.748,6.8,480.0
18499474,2019-01-23 19:33:00,1125-Traffic Hazard,Castro Valley,37.711385,-122.12756599999999,4,580,E,R32.934,49.0,33.0
18499481,2019-01-23 19:41:00,CZP-Assist with Construction,Contra Costa,38.02585,-122.11332,4,680,S,24.49,56.147,439.0
18499482,2019-01-23 19:36:00,1179-Trfc Collision-1141 Enrt,San Jose,37.323584000000004,-121.89025600000001,4,87,S,5.07,5.08,26.0
18499487,2019-01-23 19:45:00,1125-Traffic Hazard,Hollister Gilroy,37.244718,-121.77358500000001,4,101,N,R27.129,376.4,23.0
18499488,2019-01-23 19:44:00,1183-Trfc Collision-Unkn Inj,Redwood City,37.549323,-122.292495,4,101,S,11.576,413.8,30.0
18499496,2019-01-23 19:52:00,1125-Traffic Hazard,San Francisco,37.61083,-122.3929,4,101,N,18.813,421.0,3.0
18499502,2019-01-23 20:01:00,1183-Trfc Collision-Unkn Inj,Hollister Gilroy,37.246111,-121.776944,4,101,S,R27.292,376.6,63.0
18499503,2019-01-23 20:00:00,1183-Trfc Collision-Unkn Inj,San Jose,37.321121999999995,-121.89988899999999,4,280,S,R3,3.0,49.0
18499509,2019-01-23 20:06:00,CZP-Assist with Construction,Solano,38.443000000000005,-121.862136,4,80,E,35.22,62.7,547.0
18499513,2019-01-23 20:08:00,1125-Traffic Hazard,Solano,38.136448,-122.221884,4,37,E,R11.907,21.4,5.0
18499519,2019-01-23 20:15:00,1182-Trfc Collision-No Inj,Oakland,37.823062,-122.29158600000001,4,880,N,R34.873,45.1,54.0
18499523,2019-01-23 20:22:00,1166-Defective Traffic Signals,Marin,37.92873,-122.51556799999999,4,101,S,7.88,448.2,65.0
18499524,2019-01-23 20:20:00,CZP-Assist with Construction,Santa Rosa,38.593452,-122.84997800000001,4,101,N,34.054,502.0,262.0
18499538,2019-01-23 20:31:00,CZP-Assist with Construction,Marin,37.807233000000004,-122.475569,4,101,S,10.157,438.8,496.0
18499540,2019-01-23 20:38:00,CZP-Assist with Construction,Contra Costa,38.002815999999996,-122.04629299999999,4,4,W,R14.068,13.715,480.0
18499544,2019-01-23 20:44:00,CZP-Assist with Construction,Oakland,37.898081,-122.309198,4,80,E,7.99,13.3,21.0
18499546,2019-01-23 20:40:00,1182-Trfc Collision-No Inj,San Jose,37.344547,-121.856945,4,101,S,35.33,385.0,41.0
18499554,2019-01-23 20:46:00,CZP-Assist with Construction,Contra Costa,37.925219,-121.732887,4,4,E,R35.599,35.236,470.0
18499570,2019-01-23 20:54:00,1125-Traffic Hazard,Contra Costa,37.993496,-122.07328799999999,4,680,S,21.296,53.005,3.0
18499576,2019-01-23 21:00:00,1125-Traffic Hazard,San Jose,37.321121999999995,-121.89988899999999,4,280,S,R3,3.0,20.0
18499577,2019-01-23 20:59:00,1125-Traffic Hazard,Oakland,37.813365000000005,-122.25081899999999,4,580,E,43.715,59.8,16.0
18499581,2019-01-23 21:06:00,1125-Traffic Hazard,Oakland,37.79423,-122.205552,4,580,W,R41.022,57.1,18.0
18499582,2019-01-23 21:03:00,20002-Hit and Run No Injuries,Oakland,37.834718,-122.294693,4,80,W,3.49,8.8,
18499583,2019-01-23 21:11:00,WW-Wrong Way Driver,Contra Costa,37.925219,-121.73274599999999,4,4,W,R35.6,35.226,1.0
18499584,2019-01-23 21:10:00,1125-Traffic Hazard,San Jose,37.329688,-121.84201499999999,4,101,N,33.967,383.6,0.0
18499586,2019-01-23 21:18:00,1125-Traffic Hazard,San Jose,37.214999,-121.98817,4,17,S,5.847,18.4,17.0
18499596,2019-01-23 21:26:00,1125A-Animal Hazard,Hayward,37.683304,-122.127095,4,880,N,19.973,30.2,5.0
18499597,2019-01-23 21:21:00,20002-Hit and Run No Injuries,Solano,38.418499,-121.89423700000002,4,80,E,32.82,60.3,11.0
18499606,2019-01-23 21:39:00,CZP-Assist with Construction,Hayward,37.698104,-122.148518,4,880,N,21.573,31.8,321.0
18499607,2019-01-23 21:38:00,CZP-Assist with Construction,Hayward,37.481936,-121.935607,4,880,S,2.273,12.5,0.0
18499608,2019-01-23 21:37:00,CZP-Assist with Construction,Dublin,37.71868,-121.662296,4,580,E,R5.945,22.1,471.0
18499627,2019-01-23 21:57:00,CZP-Assist with Construction,Redwood City,37.470526,-122.15786100000001,4,101,N,2.013,404.2,22.0
18499628,2019-01-23 21:56:00,1125-Traffic Hazard,Solano,38.090707,-122.227871,4,780,E,7.082,6.4,27.0
18499636,2019-01-23 22:07:00,CZP-Assist with Construction,Dublin,37.560377,-121.90920200000001,4,680,N,R8.05,18.078,399.0
18499644,2019-01-23 22:10:00,CZP-Assist with Construction,Dublin,37.741854,-121.57530700000001,4,205,W,L0,0.0,0.0
18499653,2019-01-23 22:28:00,CZP-Assist with Construction,Dublin,37.741854,-121.57530700000001,4,580,W,R1.058,17.1,0.0
18499660,2019-01-23 22:44:00,1125-Traffic Hazard,Contra Costa,38.013977000000004,-121.87628899999999,4,4,W,23.753,23.37,2.0
18499665,2019-01-23 22:45:00,1183-Trfc Collision-Unkn Inj,Redwood City,37.499175,-122.239544,4,101,S,7.076,409.3,223.0
18499678,2019-01-23 22:59:00,1182-Trfc Collision-No Inj,San Jose,37.329688,-121.84201499999999,4,101,N,33.967,383.6,22.0
18499695,2019-01-23 23:22:00,CZP-Assist with Construction,Solano,38.44804,-121.85603600000002,4,80,W,35.72,63.2,22.0
18499702,2019-01-23 23:26:00,20002-Hit and Run No Injuries,Oakland,37.824709000000006,-122.27042,4,580,E,45.115,61.2,337.0
18499707,2019-01-23 23:36:00,1182-Trfc Collision-No Inj,Oakland,37.813365000000005,-122.25081899999999,4,580,E,43.715,59.8,10.0
18499715,2019-01-23 23:55:00,1179-Trfc Collision-1141 Enrt,Redwood City,37.541628,-122.285081,4,101,N,10.913,413.1,26.0
18499734,2019-01-24 00:11:00,1182-Trfc Collision-No Inj,Oakland,37.987956,-122.31340900000001,4,80,E,6.854,20.2,0.0
18499741,2019-01-24 00:24:00,1179-Trfc Collision-1141 Enrt,Santa Rosa,38.449288,-122.72596899999999,4,101,S,21.351,489.1,113.0
18499742,2019-01-24 00:36:00,1125-Traffic Hazard,Contra Costa,37.932715,-122.060323,4,680,S,16.797,48.324,56.0
18499748,2019-01-24 00:49:00,1183-Trfc Collision-Unkn Inj,Contra Costa,37.996773,-121.789698,4,4,E,R28.693,28.348000000000003,54.0
18499749,2019-01-24 00:47:00,20002-Hit and Run No Injuries,Dublin,37.741723,-121.57419399999999,4,580,E,L1.038,16.9,19.0
18499757,2019-01-24 00:53:00,1125-Traffic Hazard,Dublin,37.698119,-121.94076399999999,4,580,E,R21.616,37.8,3.0
18499761,2019-01-24 01:05:00,1125A-Animal Hazard,Golden Gate Dispatch,38.529936,-121.75149099999999,4,80,E,R43.82,71.3,0.0
18499764,2019-01-24 01:11:00,1125-Traffic Hazard,Hayward,37.683304,-122.127095,4,880,N,19.973,30.2,5.0
18499765,2019-01-24 01:09:00,1125A-Animal Hazard,GG,38.529936,-121.75149099999999,4,80,E,R43.82,71.3,174.0
18499786,2019-01-24 02:44:00,1125-Traffic Hazard,San Jose,37.336563,-121.857256,4,280,N,R0.4,0.4,18.0
18499787,2019-01-24 02:43:00,1125-Traffic Hazard,San Francisco,37.731355,-122.42383600000001,4,280,N,R3.139,53.1,10.0
18499791,2019-01-24 03:02:00,1125A-Animal Hazard,Contra Costa,38.023255,-121.96658500000001,4,4,W,R18.709,18.391,3.0
18499793,2019-01-24 03:12:00,1125-Traffic Hazard,San Francisco,37.658645,-122.40538899999999,4,101,S,22.276,424.5,12.0
18499797,2019-01-24 03:26:00,1183-Trfc Collision-Unkn Inj,Dublin,37.720929999999996,-121.93836200000001,4,680,S,R21.638,31.171999999999997,67.0
18499805,2019-01-24 03:53:00,FIRE-Report of Fire,San Francisco,37.644258,-122.406341,4,101,S,21.276,423.5,59.0
18499806,2019-01-24 03:50:00,1183-Trfc Collision-Unkn Inj,San Francisco,37.624619,-122.401316,4,101,S,19.876,422.1,3.0
18499807,2019-01-24 03:48:00,1125-Traffic Hazard,San Jose,37.324269,-121.88936899999999,4,280,S,R2.4,2.4,3.0
18499825,2019-01-24 04:25:00,1125A-Animal Hazard,Contra Costa,38.019101,-121.937152,4,4,W,R20.379,20.035999999999998,11.0
18499845,2019-01-24 05:00:00,1125-Traffic Hazard,Oakland,37.794294,-122.20603799999999,4,580,E,R40.67,56.9,18.0
18499850,2019-01-24 05:13:00,CZP-Assist with Construction,Solano,38.389641999999995,-121.95064199999999,4,505,N,R1.1,1.1,104.0
18499856,2019-01-24 05:22:00,1183-Trfc Collision-Unkn Inj,Hayward,37.65166,-122.09866399999999,4,880,S,17.273,27.5,24.0
18499860,2019-01-24 05:29:00,1179-Trfc Collision-1141 Enrt,Dublin,37.741723,-121.57419399999999,4,580,E,L1.038,16.9,263.0
18499872,2019-01-24 05:37:00,1125-Traffic Hazard,Santa Rosa,38.655777,-122.872446,4,101,N,R39.064,507.1,29.0
18499892,2019-01-24 05:43:00,1183-Trfc Collision-Unkn Inj,Solano,38.387652,-121.93468999999999,4,80,W,29.82,57.3,42.0
18499900,2019-01-24 05:51:00,1179-Trfc Collision-1141 Enrt,Oakland,37.823778000000004,-122.316875,4,80,W,1.79,7.1,46.0
18499927,2019-01-24 06:05:00,1183-Trfc Collision-Unkn Inj,Oakland,37.826287,-122.301051,4,580,W,46.967,62.9,39.0
18499934,2019-01-24 06:14:00,1182-Trfc Collision-No Inj,Oakland,37.825643,-122.30409399999999,4,80,W,2.59,7.9,46.0
18499949,2019-01-24 06:28:00,1179-Trfc Collision-1141 Enrt,Napa FSP,38.207768,-122.15760700000001,4,12,W,2.414,38.6,25.0
18499950,2019-01-24 06:26:00,1179-Trfc Collision-1141 Enrt,Solano,38.207768,-122.15760700000001,4,12,W,2.414,38.6,135.0
18499951,2019-01-24 06:25:00,DOT-Request CalTrans Notify,Redwood City,37.410472,-122.199266,4,280,S,R0.293,22.3,5.0
18499952,2019-01-24 06:24:00,1182-Trfc Collision-No Inj,San Francisco,37.823899,-122.317448,4,80,W,1.79,7.1,87.0
18499969,2019-01-24 06:37:00,1125-Traffic Hazard,GGFSP,37.82628,-122.277102,4,580,E,45.515,61.6,32.0
18499970,2019-01-24 06:35:00,1125-Traffic Hazard,Oakland,37.82628,-122.277102,4,580,E,45.515,61.6,1.0
18499976,2019-01-24 06:40:00,1125-Traffic Hazard,Santa Rosa,38.765643,-122.99219099999999,4,101,S,R49.168,517.0,1.0
18499985,2019-01-24 06:45:00,1182-Trfc Collision-No Inj,Contra Costa,38.008424,-122.275602,4,80,W,9.454,22.8,31.0
18499995,2019-01-24 06:51:00,1125-Traffic Hazard,Redwood City FSP,37.586843,-122.33506899999999,4,101,N,15.113,417.3,18.0
18500001,2019-01-24 06:53:00,1125-Traffic Hazard,Contra Costa,38.017951000000004,-121.89406100000001,4,4,E,22.777,22.429000000000002,39.0
18500029,2019-01-24 07:14:00,1125-Traffic Hazard,Redwood City FSP,37.378475,-122.067757,4,85,S,R21.724,21.9,29.0
18500043,2019-01-24 07:15:00,1182-Trfc Collision-No Inj,Dublin,37.711368,-121.717925,4,580,E,R9.245,25.4,122.0
18500072,2019-01-24 07:30:00,1182-Trfc Collision-No Inj,Solano,38.207744,-122.16041100000001,4,12,W,2.214,38.4,10.0
18500073,2019-01-24 07:29:00,1125A-Animal Hazard,Redwood City,37.572907,-122.31636,4,101,S,13.676,415.9,45.0
18500083,2019-01-24 07:35:00,1125-Traffic Hazard,San Francisco,37.822691999999996,-122.3201,4,80,E,1.59,6.9,39.0
18500084,2019-01-24 07:34:00,1182-Trfc Collision-No Inj,Hayward,37.545682,-122.022256,4,880,S,8.773,19.0,5.0
18500107,2019-01-24 07:46:00,1179-Trfc Collision-1141 Enrt,Oakland,37.825643,-122.30409399999999,4,80,W,2.59,7.9,74.0
18500119,2019-01-24 07:52:00,1182-Trfc Collision-No Inj,Redwood City,37.559267,-122.280445,4,92,W,R13.074,13.8,38.0
18500121,2019-01-24 07:50:00,1183-Trfc Collision-Unkn Inj,San Jose,37.317202,-121.94032,4,880,S,0,0.0,33.0
18500122,2019-01-24 07:49:00,1125-Traffic Hazard,San Jose,37.367433,-121.90098300000001,4,880,N,4.3,4.3,1.0
18500146,2019-01-24 08:01:00,1183-Trfc Collision-Unkn Inj,San Francisco,37.630176,-122.43483400000001,4,280,S,R21.356,43.9,57.0
18500158,2019-01-24 08:12:00,1125A-Animal Hazard,Dublin,37.701658,-121.769699,4,580,W,12.468,28.5,46.0
18500160,2019-01-24 08:09:00,1179-Trfc Collision-1141 Enrt,Contra Costa FSP,38.00178,-122.281783,4,80,W,8.854,22.2,24.0
18500161,2019-01-24 08:08:00,1125-Traffic Hazard,Dublin FSP,37.728617,-121.944331,4,680,S,R0.423,31.831,9.0
18500162,2019-01-24 08:07:00,1125-Traffic Hazard,Dublin,37.728617,-121.944331,4,680,S,R0.423,31.831,2.0
18500163,2019-01-24 08:06:00,1179-Trfc Collision-1141 Enrt,Contra Costa,38.00178,-122.281783,4,80,W,8.854,22.2,75.0
18500183,2019-01-24 08:15:00,1182-Trfc Collision-No Inj,Hollister Gilroy,37.003734,-121.55649299999999,4,152,E,R9.963,20.8,78.0
18500193,2019-01-24 08:21:00,1182-Trfc Collision-No Inj,Oakland FSP,37.78417,-122.18419499999999,4,580,W,R39.686,55.6,6.0
18500194,2019-01-24 08:20:00,1182-Trfc Collision-No Inj,Oakland,37.78417,-122.18419499999999,4,580,W,R39.686,55.6,33.0
18500196,2019-01-24 08:18:00,1182-Trfc Collision-No Inj,Marin,38.165078,-122.5779,4,101,S,26.078,466.2,2.0
18500209,2019-01-24 08:28:00,1182-Trfc Collision-No Inj,Redwood City FSP,37.445062,-122.119129,4,101,S,51.826,401.5,26.0
18500210,2019-01-24 08:22:00,1182-Trfc Collision-No Inj,Oakland,37.952867,-122.32799399999999,4,80,E,4.054,17.4,41.0
18500218,2019-01-24 08:33:00,20002-Hit and Run No Injuries,Hayward,37.527814,-121.99871,4,880,S,6.973,17.2,2.0
18500220,2019-01-24 08:29:00,1182-Trfc Collision-No Inj,Hayward FSP,37.685108,-122.130046,4,880,S,20.173,30.4,59.0
18500221,2019-01-24 08:25:00,1182-Trfc Collision-No Inj,Hayward,37.685108,-122.130046,4,880,S,20.173,30.4,85.0
18500232,2019-01-24 08:38:00,1182-Trfc Collision-No Inj,Hayward,37.566387,-122.04170800000001,4,880,S,10.573,20.8,1.0
18500233,2019-01-24 08:37:00,1182-Trfc Collision-No Inj,Hayward FSP,37.566387,-122.04170800000001,4,880,S,10.573,20.8,6.0
18500234,2019-01-24 08:36:00,1125-Traffic Hazard,Oakland,37.884747,-122.308659,4,80,E,6.99,12.3,7.0
18500235,2019-01-24 08:35:00,1183-Trfc Collision-Unkn Inj,Redwood City,37.573464,-122.262674,4,92,W,R14.474,15.2,39.0
18500236,2019-01-24 08:27:00,1182-Trfc Collision-No Inj,San Jose,37.406085,-121.910149,4,880,S,7,7.0,62.0
18500247,2019-01-24 08:42:00,1179-Trfc Collision-1141 Enrt,Marin,37.931459000000004,-122.516065,4,101,S,8.08,448.4,14.0
18500259,2019-01-24 08:48:00,1125-Traffic Hazard,Contra Costa FSP,37.877049,-122.047393,4,680,S,R12.429,43.835,16.0
18500260,2019-01-24 08:46:00,1125-Traffic Hazard,Contra Costa,37.877049,-122.047393,4,680,S,R12.429,43.835,18.0
18500261,2019-01-24 08:45:00,1182-Trfc Collision-No Inj,Hayward FSP,37.486918,-121.940904,4,880,N,2.673,12.9,2.0
